GPSPointLocation,CulvertID,CulvertAccessibility,ReasonforInaccessability,InletisMDIorSCI,Material,NumberofCulverts,InletEndSectionType,OutletEndSectionType,DropInletDetails,Culvert_Shape,PhysicalDamage,Corrosion,SpanIn,RiseIn,WidthofMultiCulvertsFt,Silting,Scour,Erosion_Control,ChannelType,ChannelCondition,Skew,DegreesofSkew,Comments,Collector,Correctionsource,Workspace,DeviceID,CorrStatus,CreationDateTime,UpdateDateTime,HorizEstAcc,VertEstAcc,TaskName,Photos_Multiple,X,Y,Z
Turnouts (Road),C10,No,"Weeds, Debris, Heavy Vegetation",No,Corrugated Metal,2,Concrete Slope Blanket,Concrete Slope Blanket,,,Minor Damage (metal),,,,,>90% Silted,,,Concrete/Asphalt Lined,Dry/Heavily Vegetated,,,,culvertam3@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-22T11:43:20.52408,,0.8300000000000001,1.24,,https://na.api.maps.trimblegeospatial.com/forms/images/c5604841-eedf-4cd4-9772-aa9313d362a9?hash=mVPgVEJofE8b9n0tpO6uVKn%2bfzHudfD88BJ7iPmXnAQ%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/686d7423-ffdb-4673-99ba-888d5f26ab4a?hash=JFDoOQ1WAam1x3ErzPjuKrJUqn3s7NxT5cqO4NCDU0Q%3d&projectId=bo9nt6JWFsc,-108.22214220926374,35.40360044827634,2180.8344075427335
MDI / SDI,D671,Yes,,No,Plastic,1,MDI / SDI / CDI,MDI / SDI / CDI,1 pipe (lateral),Circular,None,,24,24,,Minor Silting (<10%),Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Normal,,,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-14T12:52:11.168768,,0.88,1.32,,https://na.api.maps.trimblegeospatial.com/forms/images/8d01c475-e960-4ba0-8e2e-d35fec39c250?hash=f7EsU4Vzwm6KQ%2fOsJk9wq05POgYUcOVWQepPzbsj%2fbk%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/7c7c1a00-a88d-497d-8841-09eed1e8ebe4?hash=8OxitxSnbzIHRaodGu7QGa4ulVsYcxisP%2bhgZr3ADVI%3d&projectId=bo9nt6JWFsc,-106.64552532837679,36.16190844578824,2061.701466096878
Inlet,A497,Yes,,No,Corrugated Metal,1,No End Section,No End Section,,Circular,Minor Damage (metal),Minor (Rusting on Inside OR Outside),24,24,,Minor Silting (<10%),Little or no Scour ( < 1 ft),None,No Channel Evident,,Normal,0,,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-12T09:43:13.359397,,0.8300000000000001,1.25,,https://na.api.maps.trimblegeospatial.com/forms/images/0cec1e35-584f-4810-bfef-3994860ee8af?hash=y%2fHdfIQTld9Koxlk5Rs%2fRPuAqR9a1%2byvdurvRllrHhM%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/6b994635-cf67-45d5-80b9-176fb5291c67?hash=biejv5fZKQwjYuf1FbliZ0kEqpkIcPMz4e8tYkBwhFo%3d&projectId=bo9nt6JWFsc,-105.00556572170773,35.85080874815892,1998.344047304817
Outlet,D192,No,Silted Up,No,Corrugated Metal,1,No End Section,No End Section,,Circular,Heavy Damage (metal),Not Known,,,,>90% Silted,Little or no Scour ( < 1 ft),None,Dry Arroyo/Ephemeral,Dry/Heavily Vegetated,Normal,,Could not obtain measurement do to heavy silting ,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-25T09:43:28.938148,2023-05-30T16:53:38.342014,1.4100000000000001,2.12,,https://na.api.maps.trimblegeospatial.com/forms/images/69a4c354-3e12-4788-ae44-89880e9e3371?hash=E264UEIO%2bozFxIElnWUPREaeMxkFTp4M%2bB7Sivk8V2c%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/062e0220-aa61-4bc0-8ac1-0f918826570e?hash=6IlxWNpC6yLE4jZAo5yC8Q%2bzMff3Pk7l1sz%2bV4fmL9c%3d&projectId=bo9nt6JWFsc,-107.04669472691552,36.30943164617395,2225.7438792948064
Outlet,D1003,Yes,,No,Corrugated Metal,1,Metal End Section,Metal End Section,,Circular,None,Minor (Rusting on Inside OR Outside),60,60,,10% to 30% Silted,Little or no Scour ( < 1 ft),None,No Channel Evident,,Left Forward,45,Internal corrosion,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-27T12:38:42.297243,,1.1400000000000001,1.71,,https://na.api.maps.trimblegeospatial.com/forms/images/f0b8b403-a4a4-49e2-8cde-075739652144?hash=MxXG%2fKmJmNNqZPAOupDQNkYjqPSSFJZBPeSxz9x7tc4%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/a3767371-2cd2-4c9d-867e-e24927a4b345?hash=0F01NKpLm6CO6SyK%2fisAsKxydj4KCKLx%2b2Q8AxObGho%3d&projectId=bo9nt6JWFsc,-106.86605544079839,36.91441504113435,2216.727701524735
Inlet,D374,Yes,,No,Corrugated Metal,1,Metal End Section,Unknown,,Circular,None,Not Known,48,48,,Minor Silting (<10%),Little or no Scour ( < 1 ft),Wire-Enclosed Rip-Rap Pad,Dry Arroyo/Ephemeral,Dry/Heavily Vegetated,Right Forward,22.5,Couldn't access outlet ,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-02T09:13:52.474365,,1.22,1.83,,https://na.api.maps.trimblegeospatial.com/forms/images/86f3bddf-09db-4ff5-b84a-2d157431f315?hash=dDHoqupNnfWm5ngzx41RyS6s5mfqPyu7j3JhiQYfLJk%3d&projectId=bo9nt6JWFsc,-107.45019200375738,36.20562405629129,2124.791616985474
Driveway (Private or Commercial),D1060,No,Silted Up,No,Other,1,Unknown,Unknown,,Unknown,,,,,,>90% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Dry/Heavily Vegetated,,,,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-28T10:00:22.057863,,1.03,1.54,,https://na.api.maps.trimblegeospatial.com/forms/images/a040105d-8672-49a3-9004-165de1a9cf52?hash=hiI9DSvH47XJZc%2bv%2fuU32yiiTKZAIMbTO%2bGSouoAxG4%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/0d101981-e59e-4079-8803-6700bcb784d5?hash=I4R3fU4L5c9js%2fe0fgtlDuUQsexpRn9lI%2faGLHJBal0%3d&projectId=bo9nt6JWFsc,-106.97438591437144,36.935356554551554,2072.1466092973365
CDI,B553,Yes,,Yes,Corrugated Metal,1,MDI / SDI / CDI,Unknown,1 pipe (lateral),Circular,None,None Evident,18,18,,Clean,Little or no Scour ( < 1 ft),Other,Other,,Normal,,,culvertam2@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600_2,Autonomous,2023-06-26T16:10:15.153194,2023-06-26T16:11:59.003305,1.24,1.6099999999999999,,https://na.api.maps.trimblegeospatial.com/forms/images/4af198f4-63bd-4118-950a-04c806961d45?hash=3TfoYXC5EsyWIC3ooc2Uvra6QdrDfFW9ZX%2f9iQUUFW4%3d&projectId=bo9nt6JWFsc,-104.43942475626463,36.90350584147696,2035.1606766955977
Outlet,C225,Yes,,No,Corrugated Metal,1,Metal End Section,Metal End Section,,Arch Pipe,None,None Evident,49,33,,Clean,Little or no Scour ( < 1 ft),None,No Channel Evident,,Normal,,,culvertam3@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-31T11:13:34.287405,,1.49,2.23,,https://na.api.maps.trimblegeospatial.com/forms/images/d974b01c-6e56-4bda-892d-ee3993f8db91?hash=TGVIlWD1ZMEwVvwWiUTavHDjSyPI9M0T5Zh5OOegqY0%3d&projectId=bo9nt6JWFsc,-108.15093795473365,35.843806210663466,1995.673971318717
Turnouts (Road),B719,Yes,,No,Corrugated Metal,1,No End Section,No End Section,,Circular,Moderate Damage (metal),Not Known,24,24,,60% to 90% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Normal,,,culvertam2@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600_2,Autonomous,2023-06-28T11:44:59.928739,,1.35,2.32,,https://na.api.maps.trimblegeospatial.com/forms/images/d1cb495c-e580-4871-8fa7-e51a6be996bd?hash=LJM6Qy79ZWPnTCXmJr3hvaC9Zk76QKuZQGfana%2fNZCc%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/2dd4448f-aa61-4e28-9a52-6d99fa40b121?hash=Hed0xlD3XLK4IMHJULX%2fCNejmlUz6beCHTzxxU47ovc%3d&projectId=bo9nt6JWFsc,-104.06139632176094,36.556703048010945,2069.954487328244
Driveway (Private or Commercial),B767,Yes,,No,Corrugated Metal,1,No End Section,No End Section,,Circular,Minor Damage (metal),Minor (Rusting on Inside OR Outside),24,24,,30% to 60% Silted,Little or no Scour ( < 1 ft),None,No Channel Evident,,Normal,,,culvertam2@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600_2,Autonomous,2023-06-28T08:01:24.635595,,0.97,1.33,,https://na.api.maps.trimblegeospatial.com/forms/images/fe67ed5f-0fb7-4588-86bf-c96ef6a6b973?hash=Qo0yssOdne6JMB8Dkj1VZyS%2f0BCUnwgUaTDZU%2beP7Cw%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/044e7b96-ef26-4215-9f9c-a058e27b3e6b?hash=pp1Y6twAIqeO0Ml9DyLxDgZOk0I%2fFAUHxqBVxou2VoA%3d&projectId=bo9nt6JWFsc,-104.1396782821758,36.654195044278715,2149.947688182838
Outlet,E7,Yes,,No,Concrete,1,Concrete End Section (Circular or Arch),Concrete End Section (Circular or Arch),,Circular,Circular Concrete Pipe Damage,,36,36,,Clean,Little or no Scour ( < 1 ft),Wire-Enclosed Rip-Rap Pad,Dry Arroyo/Ephemeral,Good,Normal,,Large hole near outlet. See second picture.,culvertam5@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-05T15:37:25.843316,2023-06-05T15:43:44.62235,0.68,1.02,,https://na.api.maps.trimblegeospatial.com/forms/images/03c85751-aff3-408e-9e5c-383a9a7b2ce2?hash=jbQvBo%2bdCQ9QtLi%2bchSKnIF8R4%2bFH96y5fGNaFp6MnM%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/7d791dfc-4e90-4c4e-872c-c58d39969af2?hash=jK8aGPB13DZTxJIEf8Egb3WHIcClxPDRDoaLOCRmzM8%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/32a3874f-cdce-4fcf-8b2b-0cb5937f75e6?hash=sWjNihRbgMnmEg2rk7Pbta0Zq%2bP%2fXzuEL0REG1XZYU0%3d&projectId=bo9nt6JWFsc,-108.74510174904528,36.98259197585854,1595.4608848542275
MDI / SDI,A978,Yes,,Yes,Concrete,1,MDI / SDI / CDI,Other,1 pipe (lateral),Circular,"Spalling, No Exposed Rebar (concrete)",,30,30,,Minor Silting (<10%),Minor Scour (1 to 3 ft),None,Roadside/Median Ditch,Good,Normal,0,"Second MDI (second picture) is one pipe straight down. Outlet has small concrete headwall, wingwall, and apron. ",culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-28T08:11:37.607479,2023-06-28T13:51:45.776848,1.03,1.54,,https://na.api.maps.trimblegeospatial.com/forms/images/7ad41814-88d1-41b8-a0b7-c7618585f511?hash=Vea6PHBDhw%2bmQXQ%2bi2o%2bbuYYacmgJT2VgQ2JsLyCyWQ%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/336f2183-22ac-4d0c-aad2-a2a7c2e4654e?hash=gUUujT29tkH%2bGkgS6LZJEFbxMAP7WVUhho2SagLaKNY%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/5411fde0-5a8e-4cfa-9fbf-acbd21b2efc3?hash=9YDLZs8ct%2fhcVKR7T8tzc%2bEgaq3Ls6zU3c%2fE%2b2tIWFk%3d&projectId=bo9nt6JWFsc,-105.25664623981446,35.511321840550664,1986.7349475897247
Outlet,D839,Yes,,No,Corrugated Metal,1,No End Section,No End Section,,Arch Pipe,None,None Evident,,,,Clean,Little or no Scour ( < 1 ft),Gabions,Dry Arroyo/Ephemeral,Good,Left Forward,45,"This is a bridge, was not able to get measurement s due to how big it is",culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-21T13:26:50.945256,2023-06-21T13:36:23.820713,0.84,1.27,,https://na.api.maps.trimblegeospatial.com/forms/images/b677e016-ceda-46b2-b1f2-e4e8fcfae034?hash=1LfXZX9TY%2bSD%2bSO2UpTozAoduMF71YrOvksRzQOH%2fIY%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/7064aa2a-1c9d-4e83-bf22-26a9f83061a0?hash=UxHs%2fUUITpd%2f4GCadBJATVTD5Adt12kT7657C%2bGFOlQ%3d&projectId=bo9nt6JWFsc,-106.8162442101231,36.52360642091283,2091.8770801786395
Turnouts (Road),E281,Yes,,No,Corrugated Metal,1,Metal End Section,Metal End Section,,Circular,None,None Evident,24,24,,30% to 60% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Dry/Heavily Vegetated,Normal,,,culvertam5@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-21T14:21:30.453998,2023-06-21T14:28:54.046614,0.99,1.48,,https://na.api.maps.trimblegeospatial.com/forms/images/abeb1d92-2afa-46e3-a757-7f3d2442f2c9?hash=mnw0MJTnbEFVUM2FGqIyDTtU2scR0uRI%2bT1flq2A1Zc%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/d9e8bbc4-c639-48dc-a5a1-74705220b8b2?hash=LtzMifjk1vi6QjN%2fkita708qZpTcn6iliJi4hZAKtIA%3d&projectId=bo9nt6JWFsc,-108.72169935162869,36.53149803811537,1650.7751722086982
Driveway (Private or Commercial),A657,Yes,,No,Corrugated Metal,1,No End Section,Unknown,,Circular,Heavy Damage (metal),Not Known,24,24,,>90% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Normal,0,Outlet too silted to assess. ,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-14T10:48:24.572992,,0.63,0.9500000000000001,,https://na.api.maps.trimblegeospatial.com/forms/images/1e0438e8-9119-4d03-b379-17efc25b6428?hash=N5OtXsED46x9AFVjDA%2bGK38XWFdHnlWFy7Q8W%2bSGAeA%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/fe99a795-cb21-45d6-8f83-298c23922536?hash=L6GJkeIMz0WnkDZtr9E5w809bVp3ialZ2rWM6TJEZ7k%3d&projectId=bo9nt6JWFsc,-105.13476731568772,36.05917973686741,2309.6878106484874
Inlet,E261,Yes,,No,Corrugated Metal,1,Metal End Section,Metal End Section,,Arch Pipe,None,None Evident,66,51,,Minor Silting (<10%),Little or no Scour ( < 1 ft),None,Dry Arroyo/Ephemeral,Dry/Heavily Vegetated,Normal,,,culvertam5@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-21T11:27:42.196733,2023-06-21T12:11:39.765396,0.67,1.01,,https://na.api.maps.trimblegeospatial.com/forms/images/57c1b602-bd7d-4a4c-a200-61dc16addbbe?hash=1dlUBcLY9w6hTPwKp7f4Tge2mFWvvYLfpicbUS17irQ%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/b3a272c2-3c11-4b98-8a12-fe76467ecccd?hash=YiHPdXd5noi7Rz88%2bAoq%2bO6wBdMMN4zBxnK9%2fBAogXY%3d&projectId=bo9nt6JWFsc,-108.71221034525199,36.56653803187798,1641.0247545774014
Inlet,B402,Yes,,No,Concrete,1,Metal End Section,,,Circular,None,Major,24,24,,Clean,Major Scour ( 3 ft to 8 ft),None,Dry Arroyo/Ephemeral,Good,Normal,,,culvertam2@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600_2,Autonomous,2023-06-14T14:26:29.877811,,1.4100000000000001,2.24,,https://na.api.maps.trimblegeospatial.com/forms/images/382b8f96-6a4a-4861-9d1c-428f2de757fa?hash=XJr5yWYV134jH18RYi5qG4LfsyH6GwJqzng%2bmrhkfUk%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/78c6c7c1-1502-4e12-85dc-d2e09b0c1c09?hash=GyvVNGayjOVNN4ApjwHuYAKnSTRf5viX0XIDYpRrs0E%3d&projectId=bo9nt6JWFsc,-108.914712258899,36.075421295828804,2452.1324557491394
Outlet,D153,Yes,,No,Corrugated Metal,2,No End Section,No End Section,,Circular,Heavy Damage (metal),Minor (Rusting on Inside OR Outside),36,36,,Clean,Little or no Scour ( < 1 ft),None,Dry Arroyo/Ephemeral,Dry/Heavily Vegetated,Normal,,Corrosion on the outside,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-24T14:36:55.396873,2023-05-30T16:49:20.45468,0.67,1,,https://na.api.maps.trimblegeospatial.com/forms/images/6c9c0202-fe76-457d-a284-4d91e82b864c?hash=uJ8V25D%2fGYHH74Bk1zJuB3CKEA4jLJrHxDS543l9vTU%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/40fec01f-c535-4ef6-af3c-f58d73a47ed9?hash=ATEVTpTFyv2RHQl6ZTjuo%2fQdG%2fDvGcVIrwOknPPTINI%3d&projectId=bo9nt6JWFsc,-107.0510062367006,36.26408531964624,2179.1742146506576
Inlet,A691,Yes,,No,Concrete,1,No End Section,No End Section,,Circular,Circular Concrete Pipe Damage,,48,48,,10% to 30% Silted,Little or no Scour ( < 1 ft),None,No Channel Evident,,Normal,0,Culvert sections are beginning to split. ,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-15T08:26:52.187451,2023-06-15T09:33:34.889366,0.85,1.28,,https://na.api.maps.trimblegeospatial.com/forms/images/d8be7524-d951-418c-8db6-b7367f8304c3?hash=BonIUfUQ%2bL15THkWvpFeLbY3J04qtUSoA5SRuAipW%2fQ%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/6aab149c-d251-4df8-99b1-0f5afeebea11?hash=PahztLjw0WCWr44x02%2fbCU5%2biseS8q4ynIYuljA3ryM%3d&projectId=bo9nt6JWFsc,-104.7169502452117,35.99917635004341,1899.6125660872
Turnouts (US or State HWY),B272,Yes,,No,Concrete,1,CBC with Apron,CBC with Apron,,Box,None,,96,48,,Clean,Little or no Scour ( < 1 ft),None,No Channel Evident,,Normal,,,culvertam2@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600_2,Autonomous,2023-06-06T16:11:24.410123,,1.42,2.19,,https://na.api.maps.trimblegeospatial.com/forms/images/b71358d0-ef31-4ebb-8547-81e1b7d745fd?hash=o%2f6Bgz2ONmznKQNJbRQYpXVxXLdvTvni7LcKOLEm%2bp4%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/badc4a69-24ee-49fd-9a1e-4da5035b2e51?hash=mgvjkE7iMk2AiAR8Xon2mbjO%2fWPVLI0CyCl4EQUmgoo%3d&projectId=bo9nt6JWFsc,-108.65377834078889,35.92832110764534,1837.3329092777894
T-Post Reflector,A258,No,Steep Slopes,,Corrugated Metal,1,,,,,,,,,,,,,,,,,"Outlet found but not accessible due to steep slopes, inlet not located.",culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-25T14:20:09.804953,,0.73,1.1,,https://na.api.maps.trimblegeospatial.com/forms/images/57bd5da2-b59a-4b9c-ae4d-ebae69f06c39?hash=KuGkigFkHV8yjEJuEzmeez8K1F%2fncUYTcS6842Q7zUw%3d&projectId=bo9nt6JWFsc,-105.27749888562023,35.652257480879605,2049.391127366265
Inlet,C503,Yes,,No,Metal (other),1,No End Section,No End Section,,Circular,None,Major,12,12,,>90% Silted,Little or no Scour ( < 1 ft),None,No Channel Evident,,,,"Outlet not found, ignore scour input",culvertam3@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-08T10:07:09.696858,2023-06-08T20:16:03.282504,1.3,1.96,,https://na.api.maps.trimblegeospatial.com/forms/images/d1bf3217-b752-4f61-ada6-ab920d005404?hash=hHTMBXirnDG5Xg7WlVtBUvyGZEKjxUV2kJhF44ztJsE%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/64196820-07b5-4e9a-9a3e-575464c83cfa?hash=YsqG3twnoOZ2fts88wpRF2qARen3m6xiT316NIQF9D4%3d&projectId=bo9nt6JWFsc,-107.8103915653701,36.35905842303825,2066.241555819905
MDI / SDI,C740,Yes,,Yes,Corrugated Metal,1,MDI / SDI / CDI,,1 pipe (lateral),Circular,,,24,24,,10% to 30% Silted,,,,,,,Drains into C379,culvertam3@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-19T12:47:20.965175,,0.85,1.28,,https://na.api.maps.trimblegeospatial.com/forms/images/472dda28-6b40-4f15-afd8-7b975cabf58f?hash=pydZ7MI9iX5s26W1LIXksp4GR4nfoqAoEE%2ff4vIuvnA%3d&projectId=bo9nt6JWFsc,-106.29302346181505,35.102694718599025,2136.8810881370428
Inlet,D1110,Yes,,No,Corrugated Metal,3,Concrete Slope Blanket,Concrete Slope Blanket,,Circular,"Spalling, No Exposed Rebar (concrete)",Minor (Rusting on Inside OR Outside),72,72,28.5,10% to 30% Silted,Little or no Scour ( < 1 ft),None,Dry Arroyo/Ephemeral,Dry/Heavily Vegetated,Left Forward,22.5,,culvertam4@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-28T15:18:16.598485,,0.73,1.09,,https://na.api.maps.trimblegeospatial.com/forms/images/108da8b1-b3b1-4298-9bab-5e6012c6a550?hash=5iEUIvm6gXNTd%2fgYJdteLRl38dFRpmWxPtIsdBUW3DE%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/46e8b31a-ae7e-490a-bca5-e00c224f45eb?hash=zqu1LRhMK3GrHjW0e56UC1upYtld32gm193L5NqHiNk%3d&projectId=bo9nt6JWFsc,-107.0021049161479,36.905790729676525,2115.8491764942532
Outlet,B650,Yes,,No,Corrugated Metal,1,No End Section,No End Section,,Circular,None,Minor (Rusting on Inside OR Outside),30,30,,Clean,Major Scour ( 3 ft to 8 ft),Loose Rip-Rap,Dry Arroyo/Ephemeral,Good,Normal,,,culvertam2@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600_2,Autonomous,2023-06-27T15:03:10.779245,,0.9500000000000001,1.26,,https://na.api.maps.trimblegeospatial.com/forms/images/ab7eb03a-bdd6-4dd4-a95f-3f6d6d22e65a?hash=XxLpdOJyPbkGP7Ype9vJCz9%2b0SB4xmhP7ZZyqKs3JE8%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/2fe98e4c-0acf-41f9-98bc-cc71db414abc?hash=XNC8ix0iuOQ4pO0h9LDEEQHNugn0VvTdx5lf%2bFCRMK8%3d&projectId=bo9nt6JWFsc,-104.21623067488768,36.732647833803554,2099.8831654423625
Driveway (Private or Commercial),A426,Yes,,No,Corrugated Metal,1,Other,No End Section,,Circular,Heavy Damage (metal),Moderate (Rusting on Inside AND Outside),24,24,,Minor Silting (<10%),Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Normal,0,,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-06-01T13:17:39.806939,,0.77,1.15,,https://na.api.maps.trimblegeospatial.com/forms/images/b9956eb4-ad95-4414-9fcf-37ce9f927d71?hash=cR7PJIO5AQZ5YwVSLgJGjoEyE%2bi7v5R%2bEni5aH1S6TM%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/babe16c9-a6b6-4b33-84ad-1397fc46cb6c?hash=nTsGWtyYCcub%2f023r0v94%2bdjMmrpDIxMF0Ll3I7WjK8%3d&projectId=bo9nt6JWFsc,-104.63719854311366,35.504208910362635,1629.2454806135186
MDI / SDI,B328,Yes,,Yes,Corrugated Metal,2,Concrete Slope Blanket,Concrete Slope Blanket,1 pipe (straight down),Arch Pipe,Severe Cracks on Concrete (>1/4 in.),None Evident,95,67,23,10% to 30% Silted,Little or no Scour ( < 1 ft),None,No Channel Evident,,Normal,,,culvertam2@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600_2,Autonomous,2023-06-12T14:11:56.283768,2023-06-12T14:34:55.184887,1.27,1.97,,https://na.api.maps.trimblegeospatial.com/forms/images/c6793fd0-0aa3-44a7-a71a-56c1206ddb86?hash=A2Qr0l4BgTOVY%2b%2bnWAXKx996lDa4RFArTFkZ6TIsWmE%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/f3d53b97-1a56-4e10-acd9-793b9f15df92?hash=XiEjgDoyiiTK13Vxgp0ICwC29zkdLvXdPo0eHOmd0R4%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/200be70b-b284-4d30-bcb9-6e39c48817f3?hash=CTiZxxUZcoZI1sskf0XuC5IZmz90R7xHPepzvO3x8xE%3d&projectId=bo9nt6JWFsc,-108.70580311746981,36.12710408927643,1797.6139002646685
Driveway (Private or Commercial),A77,Yes,,No,Concrete,1,Other,Concrete Slope Blanket,,Circular,"Spalling, No Exposed Rebar (concrete)",,36,36,,10% to 30% Silted,Little or no Scour ( < 1 ft),None,Roadside/Median Ditch,Good,Normal,0,,culvertam1@npe.nmt.edu,None,Camp_PhaseII_Production_06192023,Trimble TDC600,Autonomous,2023-05-23T08:08:10.502509,2023-05-23T09:04:40.935584,0.92,1.38,,https://na.api.maps.trimblegeospatial.com/forms/images/a7148080-57ae-4aa9-83a2-58bfea6c422d?hash=oUAxutDylx2PchWF%2bWYNHeWKQ1TzpOKigAs0arqoOf4%3d&projectId=bo9nt6JWFsc|https://na.api.maps.trimblegeospatial.com/forms/images/9400223b-c22c-46cd-b678-53ed0587a0bd?hash=PFfibuGKiFPrcOiwyvTaEaRJQ%2fnNKeBZXoIJczavWww%3d&projectId=bo9nt6JWFsc,-105.2277792502688,35.557677820596275,1939.643558507013
